filepath,label,source_file,source_dataset
data/external/esd_processed/surprised/esd_surprised_0910.wav,surprised,Emotion Speech Dataset/0011/Surprise/0011_001708.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0911.wav,surprised,Emotion Speech Dataset/0012/Surprise/0012_001459.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0912.wav,surprised,Emotion Speech Dataset/0012/Surprise/0012_001465.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0913.wav,surprised,Emotion Speech Dataset/0012/Surprise/0012_001495.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0914.wav,surprised,Emotion Speech Dataset/0012/Surprise/0012_001701.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0915.wav,surprised,Emotion Speech Dataset/0012/Surprise/0012_001717.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0916.wav,surprised,Emotion Speech Dataset/0013/Surprise/0013_001408.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0917.wav,surprised,Emotion Speech Dataset/0013/Surprise/0013_001468.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0918.wav,surprised,Emotion Speech Dataset/0013/Surprise/0013_001475.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0919.wav,surprised,Emotion Speech Dataset/0013/Surprise/0013_001497.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0920.wav,surprised,Emotion Speech Dataset/0013/Surprise/0013_001498.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0921.wav,surprised,Emotion Speech Dataset/0013/Surprise/0013_001573.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0922.wav,surprised,Emotion Speech Dataset/0013/Surprise/0013_001637.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0923.wav,surprised,Emotion Speech Dataset/0013/Surprise/0013_001654.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0924.wav,surprised,Emotion Speech Dataset/0013/Surprise/0013_001671.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0925.wav,surprised,Emotion Speech Dataset/0013/Surprise/0013_001702.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0926.wav,surprised,Emotion Speech Dataset/0013/Surprise/0013_001746.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0927.wav,surprised,Emotion Speech Dataset/0014/Surprise/0014_001440.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0928.wav,surprised,Emotion Speech Dataset/0014/Surprise/0014_001481.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0929.wav,surprised,Emotion Speech Dataset/0014/Surprise/0014_001526.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0930.wav,surprised,Emotion Speech Dataset/0014/Surprise/0014_001555.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0931.wav,surprised,Emotion Speech Dataset/0014/Surprise/0014_001615.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0932.wav,surprised,Emotion Speech Dataset/0014/Surprise/0014_001645.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0933.wav,surprised,Emotion Speech Dataset/0014/Surprise/0014_001700.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0934.wav,surprised,Emotion Speech Dataset/0014/Surprise/0014_001718.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0935.wav,surprised,Emotion Speech Dataset/0015/Surprise/0015_001401.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0936.wav,surprised,Emotion Speech Dataset/0015/Surprise/0015_001425.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0937.wav,surprised,Emotion Speech Dataset/0015/Surprise/0015_001435.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0938.wav,surprised,Emotion Speech Dataset/0015/Surprise/0015_001453.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0939.wav,surprised,Emotion Speech Dataset/0015/Surprise/0015_001531.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0940.wav,surprised,Emotion Speech Dataset/0015/Surprise/0015_001553.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0941.wav,surprised,Emotion Speech Dataset/0015/Surprise/0015_001581.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0942.wav,surprised,Emotion Speech Dataset/0015/Surprise/0015_001592.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0943.wav,surprised,Emotion Speech Dataset/0015/Surprise/0015_001610.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0944.wav,surprised,Emotion Speech Dataset/0015/Surprise/0015_001664.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0945.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001408.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0946.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001411.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0947.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001465.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0948.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001470.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0949.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001500.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0950.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001533.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0951.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001546.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0952.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001637.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0953.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001659.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0954.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001673.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0955.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001674.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0956.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001683.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0957.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001695.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0958.wav,surprised,Emotion Speech Dataset/0016/Surprise/0016_001702.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0959.wav,surprised,Emotion Speech Dataset/0017/Surprise/0017_001406.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0960.wav,surprised,Emotion Speech Dataset/0017/Surprise/0017_001407.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0961.wav,surprised,Emotion Speech Dataset/0017/Surprise/0017_001450.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0962.wav,surprised,Emotion Speech Dataset/0017/Surprise/0017_001465.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0963.wav,surprised,Emotion Speech Dataset/0017/Surprise/0017_001472.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0964.wav,surprised,Emotion Speech Dataset/0017/Surprise/0017_001495.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0965.wav,surprised,Emotion Speech Dataset/0017/Surprise/0017_001510.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0966.wav,surprised,Emotion Speech Dataset/0017/Surprise/0017_001571.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0967.wav,surprised,Emotion Speech Dataset/0017/Surprise/0017_001624.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0968.wav,surprised,Emotion Speech Dataset/0017/Surprise/0017_001708.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0969.wav,surprised,Emotion Speech Dataset/0017/Surprise/0017_001729.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0970.wav,surprised,Emotion Speech Dataset/0018/Surprise/0018_001408.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0971.wav,surprised,Emotion Speech Dataset/0018/Surprise/0018_001432.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0972.wav,surprised,Emotion Speech Dataset/0018/Surprise/0018_001438.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0973.wav,surprised,Emotion Speech Dataset/0018/Surprise/0018_001451.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0974.wav,surprised,Emotion Speech Dataset/0018/Surprise/0018_001488.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0975.wav,surprised,Emotion Speech Dataset/0018/Surprise/0018_001557.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0976.wav,surprised,Emotion Speech Dataset/0018/Surprise/0018_001569.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0977.wav,surprised,Emotion Speech Dataset/0018/Surprise/0018_001572.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0978.wav,surprised,Emotion Speech Dataset/0018/Surprise/0018_001667.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0979.wav,surprised,Emotion Speech Dataset/0018/Surprise/0018_001745.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0980.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001405.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0981.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001410.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0982.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001440.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0983.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001448.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0984.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001511.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0985.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001538.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0986.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001541.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0987.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001580.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0988.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001619.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0989.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001623.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0990.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001628.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0991.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001636.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0992.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001662.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0993.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001690.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0994.wav,surprised,Emotion Speech Dataset/0019/Surprise/0019_001737.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0995.wav,surprised,Emotion Speech Dataset/0020/Surprise/0020_001452.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0996.wav,surprised,Emotion Speech Dataset/0020/Surprise/0020_001458.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0997.wav,surprised,Emotion Speech Dataset/0020/Surprise/0020_001516.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0998.wav,surprised,Emotion Speech Dataset/0020/Surprise/0020_001599.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0999.wav,surprised,Emotion Speech Dataset/0020/Surprise/0020_001652.wav,ESD
data/external/esd_processed/surprised/esd_surprised_1000.wav,surprised,Emotion Speech Dataset/0020/Surprise/0020_001720.wav,ESD
